id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747401047900,2.24,0.88,1.48,163.7,46.39,-151.98
1,1747401047910,2.24,0.88,1.48,163.7,46.39,-151.98
2,1747401047920,2.73,0.75,2.02,157.29,34.42,-45.23
3,1747401047930,,,,,,
4,1747401047940,2.73,0.75,2.02,157.29,34.42,-45.23
5,1747401047950,2.73,0.75,2.02,157.29,34.42,-45.23
6,1747401047960,1.89,0.26,1.76,-2.75,118.96,-10.07
7,1747401047970,1.89,0.26,1.76,-2.75,118.96,-10.07
8,1747401047980,1.89,0.26,1.76,-2.75,118.96,-10.07
9,1747401047990,1.89,0.26,1.76,-2.75,118.96,-10.07
10,1747401048000,1.25,0.05,0.99,-69.82,-50.42,27.77
11,1747401048010,1.25,0.05,0.99,-69.82,-50.42,27.77
12,1747401048020,1.25,0.05,0.99,-69.82,-50.42,27.77
13,1747401048030,1.25,0.05,0.99,-69.82,-50.42,27.77
14,1747401048040,1.04,0.13,0.56,-208.37,-4.39,62.81
15,1747401048050,1.04,0.13,0.56,-208.37,-4.39,62.81
16,1747401048060,1.04,0.13,0.56,-208.37,-4.39,62.81
17,1747401048070,1.04,0.13,0.56,-208.37,-4.39,62.81
18,1747401048080,0.66,0.13,0.25,-312.13,15.08,122.99
19,1747401048090,0.66,0.13,0.25,-312.13,15.08,122.99
20,1747401048100,0.66,0.13,0.25,-312.13,15.08,122.99
21,1747401048110,0.5,0.47,0.22,-315.12,17.58,179.14
22,1747401048120,0.5,0.47,0.22,-315.12,17.58,179.14
23,1747401048130,0.5,0.47,0.22,-315.12,17.58,179.14
24,1747401048140,0.5,0.47,0.22,-315.12,17.58,179.14
25,1747401048150,0.57,0.59,0.37,-317.57,-54.5,173.89
26,1747401048160,0.57,0.59,0.37,-317.57,-54.5,173.89
27,1747401048170,0.57,0.59,0.37,-317.57,-54.5,173.89
28,1747401048180,0.57,0.59,0.37,-317.57,-54.5,173.89
29,1747401048190,0.72,0.28,0.43,-250.67,-62.99,168.76
30,1747401048200,0.72,0.28,0.43,-250.67,-62.99,168.76
31,1747401048210,0.72,0.28,0.43,-250.67,-62.99,168.76
32,1747401048220,0.755,0.44,0.545,-250.67,-62.99,168.76
33,1747401048230,0.79,0.6,0.66,-129.39,-162.29,129.27
34,1747401048240,0.79,0.6,0.66,-129.39,-162.29,129.27
35,1747401048250,0.79,0.6,0.66,-129.39,-162.29,129.27
36,1747401048260,0.79,0.6,0.66,-129.39,-162.29,129.27
37,1747401048270,0.99,0.76,0.48,-37.78,-66.22,38.7
38,1747401048280,0.99,0.76,0.48,-37.78,-66.22,38.7
39,1747401048290,0.99,0.76,0.48,-37.78,-66.22,38.7
40,1747401048300,0.99,0.76,0.48,-37.78,-66.22,38.7
41,1747401048310,0.67,0.88,0.18,42.54,37.54,-40.65
42,1747401048320,0.67,0.88,0.18,42.54,37.54,-40.65
43,1747401048330,0.67,0.88,0.18,42.54,37.54,-40.65
44,1747401048340,0.67,0.88,0.18,42.54,37.54,-40.65
45,1747401048350,0.24,0.69,0.05,97.66,54.57,-123.6
46,1747401048360,0.24,0.69,0.05,97.66,54.57,-123.6
47,1747401048370,0.24,0.69,0.05,97.66,54.57,-123.6
48,1747401048380,0.24,0.69,0.05,97.66,54.57,-123.6
49,1747401048390,0.26,0.78,0.06,154.85,-5.43,-184.57
50,1747401048400,0.26,0.78,0.06,154.85,-5.43,-184.57
51,1747401048410,0.26,0.78,0.06,154.85,-5.43,-184.57
52,1747401048420,0.37,0.82,0.05,154.85,-5.43,-184.57
53,1747401048430,0.37,0.82,0.05,160.34,1.53,-195.37
54,1747401048440,0.37,0.82,0.05,160.34,1.53,-195.37
55,1747401048450,0.37,0.82,0.05,160.34,1.53,-195.37
56,1747401048460,0.34,0.88,-0.01,160.005,33.39,-186.705
57,1747401048470,0.34,0.88,-0.01,159.67,65.25,-178.04
58,1747401048480,0.34,0.88,-0.01,159.67,65.25,-178.04
59,1747401048490,0.34,0.88,-0.01,159.67,65.25,-178.04
60,1747401048500,0.46,0.9,0.29,183.41,100.52,-180.05
61,1747401048510,0.46,0.9,0.29,183.41,100.52,-180.05
62,1747401048520,0.46,0.9,0.29,183.41,100.52,-180.05
63,1747401048530,0.82,0.905,0.575,188.75,94.115,-187.01
64,1747401048540,1.18,0.91,0.86,194.09,87.71,-193.97
65,1747401048550,1.18,0.91,0.86,194.09,87.71,-193.97
66,1747401048560,1.18,0.91,0.86,194.09,87.71,-193.97
67,1747401048570,2.0,0.59,1.63,218.02,54.99,-134.46
68,1747401048580,2.0,0.59,1.63,218.02,54.99,-134.46
69,1747401048590,2.0,0.59,1.63,218.02,54.99,-134.46
70,1747401048600,2.0,0.59,1.63,218.02,54.99,-134.46
71,1747401048610,2.63,0.32,2.0,111.45,11.47,-57.43
72,1747401048620,2.63,0.32,2.0,111.45,11.47,-57.43
73,1747401048630,2.63,0.32,2.0,111.45,11.47,-57.43
74,1747401048640,2.63,0.32,2.0,111.45,11.47,-57.43
75,1747401048650,2.48,0.06,1.83,-6.71,44.01,51.94
76,1747401048660,2.48,0.06,1.83,-6.71,44.01,51.94
77,1747401048670,2.48,0.06,1.83,-6.71,44.01,51.94
78,1747401048680,,,,,,
79,1747401048690,1.65,0.18,1.25,-132.93,-16.3,101.2
80,1747401048700,1.65,0.18,1.25,-132.93,-16.3,101.2
81,1747401048710,1.65,0.18,1.25,-132.93,-16.3,101.2
82,1747401048720,1.65,0.18,1.25,-132.93,-16.3,101.2
83,1747401048730,1.27,0.23,0.71,-205.99,-72.75,133.12
84,1747401048740,1.27,0.23,0.71,-205.99,-72.75,133.12
85,1747401048750,1.27,0.23,0.71,-205.99,-72.75,133.12
86,1747401048760,1.27,0.23,0.71,-205.99,-72.75,133.12
87,1747401048770,0.96,0.49,0.44,-249.82,-58.17,181.76
88,1747401048780,0.96,0.49,0.44,-249.82,-58.17,181.76
89,1747401048790,0.96,0.49,0.44,-249.82,-58.17,181.76
90,1747401048800,0.73,0.61,0.23,-249.82,-58.17,181.76
91,1747401048810,0.73,0.61,0.23,-265.38,-84.23,226.2
92,1747401048820,0.73,0.61,0.23,-265.38,-84.23,226.2
93,1747401048830,0.73,0.61,0.23,-265.38,-84.23,226.2
94,1747401048840,0.67,0.64,0.33,-265.38,-84.23,226.2
95,1747401048850,0.67,0.64,0.33,-219.85,-77.21,238.59
96,1747401048860,0.67,0.64,0.33,-219.85,-77.21,238.59
97,1747401048870,0.67,0.64,0.33,-219.85,-77.21,238.59
98,1747401048880,0.66,0.66,0.49,-199.46,-133.12,223.63
99,1747401048890,0.66,0.66,0.49,-199.46,-133.12,223.63
100,1747401048900,0.66,0.66,0.49,-199.46,-133.12,223.63
101,1747401048910,0.66,0.66,0.49,-199.46,-133.12,223.63
102,1747401048920,0.79,0.71,0.48,-163.145,-133.21,201.78
103,1747401048930,0.79,0.71,0.48,-126.83,-133.3,179.93
104,1747401048940,0.79,0.71,0.48,-126.83,-133.3,179.93
105,1747401048950,0.79,0.71,0.48,-126.83,-133.3,179.93
106,1747401048960,0.79,0.81,0.32,-67.2,-49.87,90.7
107,1747401048970,0.79,0.81,0.32,-67.2,-49.87,90.7
108,1747401048980,0.79,0.81,0.32,-67.2,-49.87,90.7
109,1747401048990,0.79,0.81,0.32,-67.2,-49.87,90.7
110,1747401049000,0.64,0.73,0.16,14.77,49.44,-6.77
111,1747401049010,0.64,0.73,0.16,14.77,49.44,-6.77
112,1747401049020,0.64,0.73,0.16,14.77,49.44,-6.77
113,1747401049030,0.45,0.7050000000000001,0.11,53.16,71.75,-52.03
114,1747401049040,0.26,0.68,0.06,91.55,94.06,-97.29
115,1747401049050,0.26,0.68,0.06,91.55,94.06,-97.29
116,1747401049060,0.26,0.68,0.06,91.55,94.06,-97.29
117,1747401049070,0.26,0.7,0.075,122.04,73.975,-143.645
118,1747401049080,0.26,0.72,0.09,152.53,53.89,-190.0
119,1747401049090,0.26,0.72,0.09,152.53,53.89,-190.0
120,1747401049100,0.26,0.72,0.09,152.53,53.89,-190.0
121,1747401049110,0.47,0.87,0.24,195.92,33.51,-229.13
122,1747401049120,0.47,0.87,0.24,195.92,33.51,-229.13
123,1747401049130,0.47,0.87,0.24,195.92,33.51,-229.13
124,1747401049140,0.47,0.87,0.24,195.92,33.51,-229.13
125,1747401049150,0.56,0.57,0.34,160.4,81.42,-205.2
126,1747401049160,0.56,0.57,0.34,160.4,81.42,-205.2
127,1747401049170,0.56,0.57,0.34,160.4,81.42,-205.2
128,1747401049180,0.56,0.57,0.34,160.4,81.42,-205.2
129,1747401049190,0.56,0.46,0.29,182.19,161.25,-169.62
130,1747401049200,0.56,0.46,0.29,182.19,161.25,-169.62
131,1747401049210,0.56,0.46,0.29,182.19,161.25,-169.62
132,1747401049220,0.56,0.46,0.29,182.19,161.25,-169.62
133,1747401049230,0.8,0.42,0.65,202.15,160.77,-140.87
134,1747401049240,0.8,0.42,0.65,202.15,160.77,-140.87
135,1747401049250,0.8,0.42,0.65,202.15,160.77,-140.87
136,1747401049260,1.205,0.305,0.965,197.085,97.81,-128.02
137,1747401049270,1.61,0.19,1.28,192.02,34.85,-115.17
138,1747401049280,1.61,0.19,1.28,192.02,34.85,-115.17
139,1747401049290,1.61,0.19,1.28,192.02,34.85,-115.17
140,1747401049300,2.12,0.11,1.57,172.61,6.530000000000001,-79.07
141,1747401049310,2.63,0.03,1.86,153.2,-21.79,-42.97
142,1747401049320,2.63,0.03,1.86,153.2,-21.79,-42.97
143,1747401049330,2.63,0.03,1.86,153.2,-21.79,-42.97
144,1747401049340,2.66,0.01,2.36,115.115,46.295,12.329999999999998
145,1747401049350,2.66,0.01,2.36,77.03,114.38,67.63
146,1747401049360,2.66,0.01,2.36,77.03,114.38,67.63
147,1747401049370,2.66,0.01,2.36,77.03,114.38,67.63
148,1747401049380,1.99,0.28,2.09,-24.17,78.065,77.18
149,1747401049390,1.99,0.28,2.09,-125.37,41.75,86.73
150,1747401049400,1.99,0.28,2.09,-125.37,41.75,86.73
151,1747401049410,1.51,0.35,1.36,-232.3,-43.58,91.37
152,1747401049420,1.51,0.35,1.36,-232.3,-43.58,91.37
153,1747401049430,1.51,0.35,1.36,-232.3,-43.58,91.37
154,1747401049440,1.51,0.35,1.36,-232.3,-43.58,91.37
155,1747401049450,1.07,0.44,0.68,-293.7,-94.3,121.83
156,1747401049460,1.07,0.44,0.68,-293.7,-94.3,121.83
157,1747401049470,1.07,0.44,0.68,-293.7,-94.3,121.83
158,1747401049480,0.89,0.525,0.49,-305.45,-78.52,137.82
159,1747401049490,0.71,0.61,0.3,-317.2,-62.74,153.81
160,1747401049500,0.71,0.61,0.3,-317.2,-62.74,153.81
161,1747401049510,0.71,0.61,0.3,-317.2,-62.74,153.81
162,1747401049520,0.52,0.675,0.25,-310.15,-51.510000000000005,162.66
163,1747401049530,0.33,0.74,0.2,-303.1,-40.28,171.51
164,1747401049540,0.33,0.74,0.2,-303.1,-40.28,171.51
165,1747401049550,0.33,0.74,0.2,-303.1,-40.28,171.51
166,1747401049560,0.32,0.675,0.22,-287.935,-53.465,156.25
167,1747401049570,0.31,0.61,0.24,-272.77,-66.65,140.99
168,1747401049580,0.31,0.61,0.24,-272.77,-66.65,140.99
169,1747401049590,0.31,0.61,0.24,-272.77,-66.65,140.99
170,1747401049600,0.44,0.48,0.32,-237.06,-91.67,123.78
171,1747401049610,0.44,0.48,0.32,-237.06,-91.67,123.78
172,1747401049620,0.44,0.48,0.32,-237.06,-91.67,123.78
173,1747401049630,0.54,0.47,0.345,-201.05,-103.665,95.305
174,1747401049640,0.64,0.46,0.37,-165.04,-115.66,66.83
175,1747401049650,0.64,0.46,0.37,-165.04,-115.66,66.83
176,1747401049660,0.64,0.46,0.37,-165.04,-115.66,66.83
177,1747401049670,0.6799999999999999,0.485,0.305,-107.21,-87.095,50.23
178,1747401049680,0.72,0.51,0.24,-49.38,-58.53,33.63
