id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1,1747486216040,-0.07590181,0.29945824,1.00576,-0.056459017,0.20453078,-0.165116
2,1747486216050,2.3295264,-1.2556745,0.36022848,-0.6066681,0.39095205,5.859487
3,1747486216060,2.3100019,-1.3066825,0.35876414,-1.1590078,0.43729106,6.0240703
4,1747486216070,2.34477995,-1.31961755,0.41184659,-1.38990385,0.59974388,6.14977165
5,1747486216080,2.4426468,-1.3535415,0.54632217,-1.81387905,0.9968212,6.40543525
6,1747486216090,2.7756631,-1.3093672,0.94913864,-2.1635521,1.5225292,6.70317675
7,1747486216100,3.0470545,-1.2947236,1.0579882,-2.1182783,1.5121429,6.8070397
8,1747486216110,3.4443798,-1.138527,1.1307173,-1.6202673,0.6380934,6.5337996
9,1747486216120,3.5919125000000003,-0.94376935,1.1227854,-1.21839625,-0.0146473999999999,6.3063658
10,1747486216130,3.9656863,-0.34802565,0.8073414,-0.3818973049999999,-1.217331,5.813947300000001
11,1747486216140,3.7885005,0.28457075,-0.6723777,0.47723848,-2.1869879,5.2464275
12,1747486216150,3.5393183,0.53887844,-1.3838046,-1.5286545,-0.19014971,5.3002234
13,1747486216160,3.2918441,0.5874458,-1.5170598,-3.3491914,0.7669904,5.550028
14,1747486216170,3.16676485,0.564260365,-1.2304146,-4.06504905,1.0378339,5.8413778
15,1747486216180,3.1351593,0.56426036,0.07834238,-5.1734567,1.5435683,7.061638
16,1747486216190,5.4715195,1.8797289,1.206375,-3.2985914,0.7946873,8.274974
17,1747486216200,7.1115837,2.9516282,0.59183884,-2.3872576,0.3472762,7.5585837
18,1747486216210,7.9967794,4.0559874,0.16351835,-1.8386464,0.13954964,5.823268
19,1747486216220,7.9967794,4.826964,0.15497635,-1.2026836,0.13209279,3.510579
20,1747486216230,7.7335639,5.03807385,0.288597675,-0.82238418,0.131293845,2.8120318
21,1747486216240,6.95612,5.003906,0.43661842,1.4839134,-0.25246766,0.46498793
22,1747486216250,7.0513024,4.629522,-0.0026846298,1.8034927,-0.12410331,-0.46552056
23,1747486216260,6.9815016,4.176552,-0.2801777,1.707619,0.19760656,-1.3677995
24,1747486216270,6.8200578,3.5473723,-0.40342665,1.5462314,0.409327865,-1.7587516
25,1747486216280,5.821009,2.2697322,-0.5886661,0.725711415,1.132109835,-2.7057718
26,1747486216290,5.3863435,1.7357352,-0.50837123,-0.364320435,1.98671825,-3.43627695
27,1747486216300,5.19121975,1.5418317,-0.37938699,-1.2096078,2.68739595,-3.7989995
28,1747486216310,4.6248846,0.9601213,0.1598575,-1.9137475,3.3358757,-4.287689
29,1747486216320,4.1211505,0.34338856,1.0589644,-1.7965685,3.2836776,-4.6131277
30,1747486216330,3.7882566,0.14277348,1.3796556,-0.42876893,2.5118935,-5.1883707
31,1747486216340,3.456583,-0.013667206,1.5578175,0.5113269,2.107093,-5.3114085
32,1747486216350,3.2127695,-0.10689708,1.5580615,1.4471618,1.7923075,-5.405152
33,1747486216360,3.09818475,-0.15448824,1.5075416499999998,1.8615497,1.66687255,-5.43844135
34,1747486216370,2.8594969,-0.22392253,1.3844148,2.6173548,1.44369965,-5.4842477
35,1747486216380,2.52391805,-0.21733298,1.102650665,3.3904704,1.18457415,-5.5159395
36,1747486216390,2.2035928,-0.1513155,0.7155758,3.9414785,0.96140116,-5.6139436
37,1747486216400,2.2394693,-0.1513155,0.5869577,3.9585228,0.85540736,-5.8142133
38,1747486216410,2.3470986,-0.18645974,0.5776835,3.956925,0.63915867,-6.189719
39,1747486216420,2.37443295,-0.26345981,0.62490855,4.042146,0.217313945,-6.6373965
40,1747486216430,2.40494015,-0.42514774,0.70886425,4.205664,-0.443150015,-7.2800175
41,1747486216440,2.42605115,-0.5963539,0.7796408749999999,4.356399,-0.8974853249999999,-7.64007675
42,1747486216450,2.4171429,-0.8366282,0.8263778,4.4815675,-1.2146678,-7.93142625
43,1747486216460,2.1982236,-1.0672623,0.77097684,4.4826326,-1.0439591,-8.14448
44,1747486216470,2.16613005,-1.0815397,0.756943555,4.431499949999999,-0.99282645,-8.078167
45,1747486216480,2.1198812,-1.0931324,0.7682922,4.2887545,-1.077515,-7.846205
