id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747665842020,-0.46981020000000007,0.005857374,1.3535415,-0.06047566,0.36468655,-0.11178834
1,1747665842030,-0.46956614,0.011861182400000001,1.36222994,-0.11215485800000001,0.3049439292,-0.0928515174
2,1747665842040,-0.3781303007017544,0.020588584307017547,1.458927152631579,-0.4751888636842106,-0.08449230757894736,0.052695162947368424
3,1747665842050,-0.160992363,-0.03692586165,1.644726265,-0.9003033868333332,-0.304618135,0.051760647566666665
4,1747665842060,-0.14608273762711865,-0.07072696762711865,1.8004724610169491,-1.2550174847457625,-0.32420378694915253,-0.06780604227118643
5,1747665842070,-0.16107778,-0.07248501,1.8638653,-1.4153748,-0.23640485,-0.18509217
6,1747665842080,-0.2685568376923077,-0.014990746538461537,2.011003473076923,-1.5347754,-0.0014801663461538488,-0.2672770390384615
7,1747665842090,-0.39843299531250004,0.0239957838984375,2.252901921875,-1.6475082828125,0.5683766953125,-0.37894166687499997
8,1747665842100,-0.5452051246153846,-0.020237976666666664,2.5708676743589742,-1.1632283905982905,1.5703830965811965,-0.2868456114529915
9,1747665842110,-0.582911243697479,-0.050638800638655466,2.723192700840336,-0.504158892184874,1.8867266344537816,-0.019255088823529408
10,1747665842120,-0.4695828185470085,-0.05451446236752137,2.6486260752136754,0.16179575623931625,2.1331154025641026,0.22834874376068376
11,1747665842130,-0.257773256,-0.0422707168,2.42241478,0.9000329260869565,2.6805352139130436,0.39205331904347823
12,1747665842140,-0.22345184134453783,-0.028876691226890756,2.3617359470588237,1.1004609386554622,3.208485094117647,0.3799119881512605
13,1747665842150,-0.2512184016666667,0.04079609528947368,2.237868035087719,1.1834121412280703,3.5227688833333333,0.38341976140350875
14,1747665842160,-0.3475895413114754,0.09133342475409835,2.107514283606557,1.4837616614754097,4.0924268147540985,0.4826937050819672
15,1747665842170,-0.391342505945946,0.09919278345945946,2.0252727378378377,1.710725372972973,4.3479352657657655,0.5583033154954955
16,1747665842180,-0.34374758305785125,0.07742262917355372,1.9393273363636363,1.8568132958677688,4.355676045454546,0.6020152487603305
17,1747665842190,-0.18448509842975208,0.11131431158677686,1.7562783669421487,1.9444446446280992,4.3627239165289255,0.6045394791735537
18,1747665842200,-0.02291546238938053,0.16078620686725664,1.5707611176991152,1.851013589380531,4.487470261061947,0.42934635141592914
19,1747665842210,0.09076529410655737,0.2148643937704918,1.318487262295082,1.5833727614754098,4.787791454098361,0.03777850729508197
20,1747665842220,-0.0644411990247934,0.2304767782644628,1.156825256198347,1.4399507561983471,4.970918361157025,-0.12643900991735538
21,1747665842230,-0.2079688857894737,0.24503348657894738,1.0629720289473685,1.2842959657894737,5.15964122368421,-0.23653345157894737
22,1747665842240,-0.1914123112195122,0.22589581804878048,0.8787906170731706,0.89905461300813,5.4052186300813005,-0.1641489263414634
23,1747665842250,-0.13667206,0.20451997000000002,0.759018,0.62125,5.551543,-0.06841691
24,1747665842260,-0.13726186725,0.19356587274999998,0.72626349775,0.47749302,5.757608333333334,0.004479678666666667
