id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747638563.286734,0.14485602,0.98978335,0.24220926,0.17019732,0.053449135,-0.26877278
1,1747638563.3445423,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
2,1747638563.3455415,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
3,1747638563.3465412,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
4,1747638563.3465412,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
5,1747638563.3475995,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
6,1747638563.3486004,0.012592198,0.97612405,0.24269708,-0.059099473,0.030847786,0.08429692
7,1747638563.3690324,0.034056865,0.9688065,0.26760706,0.021303298,0.10781454,0.14965758
8,1747638563.3696074,0.034056865,0.9688065,0.26760706,0.021303298,0.10781454,0.14965758
9,1747638563.3849902,0.05625328,0.97027004,0.29956016,0.10292777,0.09804098,0.16615045
10,1747638563.399931,0.064820856,0.9690504,0.27224147,0.35276428,-0.14629792,0.13744064
11,1747638563.4011445,0.064820856,0.9690504,0.27224147,0.35276428,-0.14629792,0.13744064
12,1747638563.4154038,0.05844853,0.9749045,0.25419167,0.4637094,-0.27213246,0.14110571
13,1747638563.4304266,0.038203448,0.96658075,0.17583343,0.6064186,-0.40041038,0.1643179
14,1747638563.431461,0.038203448,0.96658075,0.17583343,0.6064186,-0.40041038,0.1643179
15,1747638563.4456637,-0.013293459,0.9805145,0.12799528,0.64001524,-0.3943019,0.31947312
16,1747638563.460853,-0.012561709,0.99295425,0.11823861,0.6431458,-0.43583953,0.37933615
17,1747638563.4618566,-0.012561709,0.99295425,0.11823861,0.6431458,-0.43583953,0.37933615
18,1747638563.476272,0.021129282,0.9841733,0.09921311,0.60702944,-0.53724015,0.4538595
19,1747638563.477395,0.021129282,0.9841733,0.09921311,0.60702944,-0.53724015,0.4538595
20,1747638563.4911683,0.107506275,0.96560514,-0.032562874,0.4388174,-0.39063683,0.42453885
21,1747638563.5067372,0.14485602,0.9729531,-0.021098793,0.30977592,-0.30817243,0.3671192
22,1747638563.5078418,0.14485602,0.9729531,-0.021098793,0.30977592,-0.30817243,0.3671192
23,1747638563.5227,0.14046551,0.9756362,0.07945585,0.20577917,-0.47493374,0.20646638
24,1747638563.538271,0.113116354,0.99149084,0.09896919,0.31229568,-0.8951967,0.016492875
25,1747638563.53934,0.113116354,0.99149084,0.09896919,0.31229568,-0.8951967,0.016492875
26,1747638563.554109,0.07555319,1.0066136,0.077260606,0.50417805,-1.245823,-0.06352811
27,1747638563.569659,0.059912033,0.9912469,0.025031948,0.62382776,-1.3899829,-0.10628742
28,1747638563.570639,0.059912033,0.9912469,0.025031948,0.62382776,-1.3899829,-0.10628742
29,1747638563.5849214,-0.011829958,0.9621903,0.0030489585,0.7154549,-1.5127633,-0.010384403
30,1747638563.6000392,-0.061131615,0.93974996,0.030398116,0.7154549,-1.5127633,-0.010384403
31,1747638563.6017203,-0.061131615,0.93974996,0.030398116,0.7864658,-1.6190506,0.10262234
32,1747638563.6151829,-0.12823918,0.92023665,0.100432694,1.0818105,-2.0277076,0.38055784
33,1747638563.6305008,-0.13677627,0.916334,0.079211935,1.3628002,-2.3429046,0.5858025
34,1747638563.631567,-0.13677627,0.916334,0.079211935,1.3628002,-2.3429046,0.5858025
35,1747638563.6459503,-0.056009363,0.92926157,0.054058034,1.6618863,-2.619084,0.75561804
36,1747638563.661135,0.09555435,0.9224319,-0.063326865,1.9373021,-2.6978834,0.6835381
37,1747638563.662136,0.09555435,0.9224319,-0.063326865,1.9373021,-2.6978834,0.6835381
38,1747638563.6768236,0.09921311,0.88922876,-0.13970327,2.106736,-2.521272,0.49967307
39,1747638563.6778278,0.09921311,0.88922876,-0.13970327,2.106736,-2.521272,0.49967307
40,1747638563.6920974,0.05137495,0.90483934,-0.16290584,2.1890476,-2.5586102,0.47035238
41,1747638563.707416,0.007957782,0.93706685,-0.22708642,2.1304824,-2.5598319,0.5748073
42,1747638563.7084737,-0.02134271,0.9346277,-0.30224323,2.1304824,-2.5598319,0.5748073
43,1747638563.7224095,-0.040612124,0.9124313,-0.44795296,1.8233027,-2.3514566,0.7739435
44,1747638563.737616,0.008933448,0.87800854,-0.43450707,1.299883,-2.2482233,1.0152282
45,1747638563.7386448,0.008933448,0.87800854,-0.43450707,1.299883,-2.2482233,1.0152282
46,1747638563.752778,0.09018819,0.8631297,-0.36471638,1.1683981,-2.338018,1.0616525
47,1747638563.768811,0.31007907,0.83065826,-0.231233,1.1391538,-2.405822,0.88511765
48,1747638563.7698112,0.31007907,0.83065826,-0.231233,1.1391538,-2.405822,0.88511765
49,1747638563.7839787,0.339593,0.8072422,-0.24489233,1.1964207,-2.2207353,0.7751652
50,1747638563.7999263,0.30520073,0.83260953,-0.34495914,1.1547304,-1.6312675,0.7018635
51,1747638563.8009276,0.30520073,0.83260953,-0.34495914,1.1547304,-1.6312675,0.7018635
52,1747638563.8151016,0.2871204,0.85873914,-0.35471582,0.8387696,-1.2574291,0.93765056
53,1747638563.8303642,0.33178765,0.87825245,-0.32395184,0.71789825,-1.1688563,1.1227373
54,1747638563.8312929,0.33178765,0.87825245,-0.32395184,0.71789825,-1.1688563,1.1227373
55,1747638563.8458815,0.40843847,0.87971604,-0.32761055,0.6263475,-1.1151017,1.2442958
56,1747638563.8606708,0.664429,0.84065884,-0.30199933,0.4743229,-1.0552386,1.2986612
57,1747638563.8606708,0.664429,0.84065884,-0.30199933,0.4743229,-1.0552386,1.2986612
58,1747638563.8759482,0.8801733,0.81431586,-0.26538134,0.49547347,-1.0802834,0.96880376
59,1747638563.891219,0.8994427,0.81797457,-0.2868765,0.4923429,-1.0534061,0.7989882
60,1747638563.8912706,0.8994427,0.81797457,-0.2868765,0.4923429,-1.0534061,0.7989882
61,1747638563.9068773,0.8735875,0.83870745,-0.40084654,0.18890451,-0.6575771,0.5595361
62,1747638563.908502,0.8735875,0.83870745,-0.40084654,0.18890451,-0.6575771,0.5595361
63,1747638563.9226792,0.93167025,0.8316339,-0.41084716,-0.013591352,-0.45294324,0.5430432
64,1747638563.937933,0.93167025,0.8316339,-0.41084716,-0.33069745,-0.18905723,0.5161659
65,1747638563.9390354,0.9956069,0.79477197,-0.37227783,-0.62604207,0.04550812,0.41843036
66,1747638563.9533894,1.084667,0.7547697,-0.1931515,-0.8435037,0.25754848,0.26266432
67,1747638563.9691858,1.1129917,0.7689168,-0.091865115,-0.9444462,0.41759047,-0.06291727
68,1747638563.970187,1.1129917,0.7689168,-0.091865115,-0.9444462,0.41759047,-0.06291727
69,1747638563.9851084,1.1825385,0.76330674,-0.027196707,-0.83663166,0.17264071,-0.18019994
70,1747638564.000888,1.2996794,0.6932722,-0.06479037,-0.62543124,-0.18539214,-0.5150206
71,1747638564.00189,1.2996794,0.6932722,-0.06479037,-0.62543124,-0.18539214,-0.5150206
72,1747638564.0163987,1.2218397,0.59954715,-0.12482436,-0.52135813,0.088878274,-1.0562313
73,1747638564.0176196,1.2218397,0.59954715,-0.12482436,-0.52135813,0.088878274,-1.0562313
74,1747638564.0322263,1.0934784,0.61247474,-0.1006766,-0.45156884,0.4010976,-1.1716814
75,1747638564.0479567,0.9802401,0.6271402,-0.024757542,-0.30458373,0.57152396,-1.0641723
76,1747638564.048957,0.9802401,0.6271402,-0.024757542,-0.30458373,0.57152396,-1.0641723
77,1747638564.063126,0.87700236,0.5507333,-0.041099958,0.030695075,0.08704574,-0.63719004
78,1747638564.0781932,0.87700236,0.5507333,-0.041099958,0.10728005,-0.13041589,-0.51624227
