id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1747638623.1129885,0.13241626,0.6451901,0.8828564,-0.6547519,-0.23364908,-0.27854636
1,1747638623.1261678,0.13241626,0.6451901,0.8828564,-0.6547519,-0.23364908,-0.27854636
2,1747638623.1359367,0.0015854583,0.60491335,0.88968605,-0.34131092,-0.31244838,-0.4062898
3,1747638623.1515799,-0.117506854,0.620524,0.733244,0.033138465,-0.52196896,-0.517464
4,1747638623.152581,-0.1516552,0.74428123,0.6182983,0.016340164,-0.4224009,-0.3305447
5,1747638623.166788,-0.10921369,0.7496474,0.55411774,-0.21356747,-0.25747213,-0.06902574
6,1747638623.1825528,-0.04036821,0.696687,0.5711919,-0.4883724,-0.09681929,0.18386503
7,1747638623.1836162,-0.04036821,0.696687,0.5711919,-0.4883724,-0.09681929,0.18386503
8,1747638623.1979802,0.1285136,0.68104583,0.8584342,-0.7737144,-0.111479625,0.3994941
9,1747638623.2134113,0.18196183,0.6761675,0.9685016,-0.78180814,-0.56533915,0.3090887
10,1747638623.2144153,0.18196183,0.6761675,0.9685016,-0.78180814,-0.56533915,0.3090887
11,1747638623.229053,0.14851476,0.5556117,0.8337987,-0.72759545,-1.2073396,0.4123219
12,1747638623.2438734,0.04600878,0.6202801,0.6182983,-0.6447493,-0.90802443,0.5833591
13,1747638623.2449546,0.04600878,0.6202801,0.6182983,-0.6447493,-0.90802443,0.5833591
14,1747638623.2590864,0.074577525,0.5453672,0.5939066,-0.5431959,-0.63619745,0.5595361
15,1747638623.2747219,0.11262852,0.5143898,0.6331772,-0.57121855,-0.57999945,0.4422534
16,1747638623.2757308,0.11262852,0.5143898,0.6331772,-0.57121855,-0.57999945,0.4422534
17,1747638623.2899117,0.13802634,0.48630884,0.53558004,-0.8709155,-0.9397885,0.15882029
18,1747638623.305205,0.12217176,0.44066596,0.20245083,-1.7825286,1.0718079,0.47035238
19,1747638623.3062062,0.12217176,0.44066596,0.20245083,-1.7825286,1.0718079,0.47035238
20,1747638623.320531,0.025519783,0.3608747,0.31251824,-1.969448,1.4853514,0.6187883
21,1747638623.3358667,0.050155364,0.31084132,0.8125474,-2.5576174,0.879391,0.8185353
22,1747638623.336863,0.050155364,0.31084132,0.8125474,-2.5576174,0.879391,0.8185353
